ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
United Arab Emirates,"Labour force by sex, age and marital status (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,total,2019,1866.5,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and marital status (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single,2019,659.484,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and marital status (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married,2019,1110.577,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and marital status (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,widowed,2019,30.8,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and marital status (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,divorced,2019,65.482,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and marital status (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,not_elsewhere_classified,2019,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and marital status (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2019,755.766,,,,Repository: ILO-STATISTICS - Micro data processing
United Arab Emirates,"Labour force by sex, age and marital status (thousands)",ARE - LFS - Labour force survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2019,1110.577,,,,Repository: ILO-STATISTICS - Micro data processing
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,total,2004,4619.441,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,single,2004,1496.368,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,married,2004,1674.171,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2004,706.818,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,widowed,2004,205.127,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,divorced,2004,536.957,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2004,2238.452,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2004,2380.989,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,total,2005,4607.56,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,single,2005,1483.845,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,married,2005,1582.157,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2005,740.144,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,widowed,2005,237.933,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,divorced,2005,563.481,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2005,2285.258,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2005,2322.301,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,total,2006,4759.001,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,single,2006,1563.539,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,married,2006,1614.084,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2006,790.323,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,widowed,2006,225.939,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,divorced,2006,565.117,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2006,2354.594,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2006,2404.407,,,,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,total,2008,4741.779,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,single,2008,1550.408,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,married,2008,1604.024,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2008,830.555,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,widowed,2008,196.036,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,divorced,2008,559.181,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,not_elsewhere_classified,2008,,Unreliable,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
Argentina,"Labour force by sex, age and marital status (thousands)",ARG - LFS - Encuesta Permanente de Hogares (Urban),Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2008,2305.625,,,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas
